    381,   20.1534042,   194.133118,
    382,   56.7677002,   157.381744,
    383,    54.370079,   159.657928,
    384,   51.9454727,   161.861877,
    385,   49.5053139,    164.02417,
    386,   47.0570831,    166.16481,
    387,   44.6049652,   168.295044,
    388,   42.1510773,   170.420532,
    389,   39.6964188,   172.543976,
    390,   37.2414398,    174.66655,
    391,   34.7863312,   176.788757,
    392,   32.3311615,   178.910843,
    393,   29.8759785,   181.032867,
    394,   27.4207859,   183.154877,
    395,   24.9655895,   185.276886,
    396,   22.5103951,   187.398865,
    397,   20.0551987,   189.520844,
    398,   55.1759872,   156.923767,
    399,   52.8863182,    158.94548,
    400,   50.5653152,   160.883286,
    401,   48.2261429,     162.7724,
    402,   45.8774681,   164.636078,
    403,   43.5241852,   166.487396,
    404,   41.1687889,   168.333069,
    405,   38.8124619,   170.176224,
    406,   36.4557419,   172.018341,
    407,   34.0988617,   173.860016,
    408,   31.7419109,   175.701538,
    409,   29.3849373,   177.542969,
    410,   27.0279541,   179.384399,
    411,   24.6709671,   181.225815,
    412,   22.3139782,   183.067215,
    413,   19.9569893,     184.9086,
    414,    53.584259,   156.465759,
    415,   51.4025421,   158.233002,
    416,   49.1851425,   159.904648,
    417,   46.9469566,   161.520615,
    418,   44.6978455,   163.107315,
    419,   42.4433975,   164.679749,
    420,   40.1864929,   166.245575,
    421,   37.9284973,   167.808487,
    422,   35.6700401,   169.370148,
    423,   33.4113922,   170.931274,
    424,   31.1526604,   172.492218,
    425,   28.8938961,   174.053085,
    426,   26.6351204,   175.613922,
    427,   24.3763409,   177.174728,
    428,   22.1175613,   178.735535,
    429,   19.8587818,   180.296341,
    430,   51.9964447,   156.002686,
    431,   49.9252281,   157.513916,
    432,   47.8129311,   158.918884,
    433,   45.6762619,   160.261719,
    434,   43.5266342,   161.571762,
    435,    41.370636,   162.865723,
    436,   39.2116776,   164.152191,
    437,   37.0514107,   165.435349,
    438,    34.890583,   166.717056,
    439,   32.7295227,   167.998169,
    440,   30.5683613,   169.279053,
    441,   28.4071617,   170.559845,
    442,   26.2459526,   171.840576,
    443,   24.0847359,   173.121307,
    444,   21.9235191,   174.402008,
    445,   19.7622986,   175.682739,
    446,   50.4476624,   155.509399,
    447,   48.4980202,   156.755646,
    448,   46.4949455,   157.890533,
    449,    44.459671,   158.960342,
    450,   42.4072113,   159.995605,
    451,   40.3463097,   161.013779,
    452,   38.2815094,   162.023895,
    453,   36.2149887,   163.030426,
    454,   34.1477432,    164.03537,
    455,   32.0801888,   165.039642,
    456,   30.0125141,   166.043655,
    457,    27.944788,   167.047546,
    458,   25.8770447,   168.051392,
    459,   23.8092957,   169.055237,
    460,   21.7415428,   170.059052,
    461,   19.6725292,   171.063873,
    462,   49.0346298,   154.933929,
    463,   47.2238083,   155.892868,
    464,   45.3302917,   156.750122,
    465,   43.3895988,   157.548019,
    466,   41.4247398,   158.313934,
    467,   39.4483452,    159.06369,
    468,   37.4667282,   159.805679,
    469,   35.4828377,   160.544113,
    470,   33.4979973,   161.280945,
    471,   31.5127563,    162.01712,
    472,   29.5273609,   162.753021,
    473,   27.5419025,   163.488785,
    474,   25.5564194,   164.224487,
    475,   23.5709286,   164.960205,
    476,   21.5844994,   165.696625,
    477,    19.595005,   166.435455,
    478,   47.8891373,   154.235016,
    479,   46.2135048,   154.874008,
    480,   44.4097595,   155.444489,
    481,   42.5427208,   155.973236,
    482,   40.6459923,   156.478333,
    483,   38.7358246,   156.970917,
    484,   36.8197517,   157.457245,
    485,   34.9011459,   157.940582,
    486,   32.9814835,   158.422577,
    487,   31.0613842,   158.903976,
    488,   29.1411095,   159.385117,
    489,   27.2207661,    159.86615,
    490,   25.3003941,   160.347137,
    491,   23.3796253,     160.8284,
    492,   21.4572144,   161.310944,
    493,   19.5312672,   161.796249,
    494,   73.7633362,      148.375,
    495,   71.8266678,      148.375,
    496,   69.8899994,      148.375,
    497,    67.953331,      148.375,
    498,   66.0166702,      148.375,
    499,   64.0800018,      148.375,
    500,   62.1433334,      148.375,
    501,    60.206665,      148.375,
    502,   58.2700005,      148.375,
    503,   56.3333321,      148.375,
    504,   54.3966675,      148.375,
    505,   52.4599991,      148.375,
    506,   50.5233345,      148.375,
    507,   48.5866661,      148.375,
    508,   46.6500015,      148.375,
    509,   44.7133331,      148.375,
    510,   42.7766685,      148.375,
    511,   40.8400002,      148.375,
    512,   38.9033318,      148.375,
    513,   36.9666672,      148.375,
    514,   35.0299988,      148.375,
    515,   33.0933342,      148.375,
    516,   31.1566658,      148.375,
    517,   29.2199993,      148.375,
    518,   27.2833328,      148.375,
    519,   25.3466663,      148.375,
    520,   23.4099998,      148.375,
    521,   21.4733334,      148.375,
    522,   19.5366669,      148.375,
    523,    76.953331,       144.25,
    524,   74.9066696,       144.25,
    525,   72.8600006,       144.25,
    526,   70.8133316,       144.25,
    527,   68.7666702,       144.25,
    528,   66.7200012,       144.25,
    529,   64.6733322,       144.25,
    530,    62.626667,       144.25,
    531,   60.5800018,       144.25,
    532,   58.5333328,       144.25,
    533,   56.4866676,       144.25,
    534,   54.4399986,       144.25,
    535,   52.3933334,       144.25,
    536,   50.3466682,       144.25,
    537,   48.2999992,       144.25,
